input,rand_x,rand_y,abs_rel,sq_rel,rms_sq_lin,rms_sq_log,d1,d2,d3
16_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,77.34557742166317,55.461668321595056,0.13917846977710724,0.10131494700908661,0.31720492243766785,0.04845736175775528,0.8258255124092102,0.9408717155456543,0.9738234281539917
78_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,24.012676171876222,66.86290623378918,0.21655689179897308,0.1676686555147171,0.4361441135406494,0.07371226698160172,0.6284784078598022,0.9416637420654297,0.9813358783721924
17_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,54.660973841840615,-56.41738940051355,0.1510273516178131,0.13897036015987396,0.5978860259056091,0.05843604728579521,0.7966973781585693,0.9536417722702026,0.97919100522995
38_area_31_color_0_Left_Down_0.0,70.660619728196,7.081603544817128,0.18015192449092865,0.11227372288703918,0.3325570821762085,0.05694986507296562,0.6533974409103394,0.9378371834754944,0.9898741245269775
79_area_31_color_0_Left_Down_0.0,55.33922792953126,71.29643398622878,0.17347341775894165,0.13166457414627075,0.4346488416194916,0.06279882788658142,0.6906909942626953,0.9111040830612183,0.9849612712860107
170_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-32.7593745050645,-70.19065358501818,0.17129269242286682,0.0868859812617302,0.233634814620018,0.049304354935884476,0.6905717849731445,0.9575218558311462,0.9962223172187805
120_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-48.9716707424505,-13.120598047273859,0.15830324590206146,0.08649773895740509,0.20292891561985016,0.04038934037089348,0.7735915184020996,0.9740279316902161,0.9936290383338928
34_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,57.24265786604877,64.93150498614182,0.21848943829536438,0.182694211602211,0.5623407363891602,0.10161138325929642,0.6149974465370178,0.844473123550415,0.9494266510009766
64_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-88.74861650438568,1.9345144639618326,0.14879415929317474,0.11621776968240738,0.4828380048274994,0.063334159553051,0.7908502817153931,0.9597753882408142,0.9731428623199463
63_area_31_color_0_Left_Down_0.0,-14.866019433219776,-50.02059411526856,0.19115938246250153,0.17047888040542603,0.6553573608398438,0.07376100867986679,0.6204162240028381,0.908328652381897,0.975718080997467
64_area_31_color_0_Left_Down_0.0,-68.42423387993709,-29.22926914734697,0.19213274121284485,0.124846450984478,0.33453747630119324,0.07145826518535614,0.6458344459533691,0.9133726954460144,0.9710908532142639
79_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,79.72374670425344,-31.82347223626406,0.09230299293994904,0.04763810709118843,0.17371372878551483,0.024838341400027275,0.915141761302948,0.9840770959854126,0.9904508590698242
53_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,3.382311913805893,36.54341260113202,0.18100805580615997,0.09330707788467407,0.17280857264995575,0.05150848627090454,0.7052489519119263,0.9521260857582092,0.9946945905685425
66_area_31_color_0_Left_Down_0.0,-24.54667157172709,84.92077488977293,0.215657040476799,0.18822728097438812,0.6639478802680969,0.10662441700696945,0.5953826904296875,0.8686550259590149,0.9488418698310852
86_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,83.24051308958002,-44.67918675143445,0.1993788778781891,0.15093734860420227,0.46140244603157043,0.061719369143247604,0.6163421273231506,0.9334471225738525,0.9944635629653931
87_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-0.495268939370618,-35.84190423298146,0.12824106216430664,0.04949377477169037,0.10195741057395935,0.0261874720454216,0.8393316268920898,0.9901660084724426,0.9997937679290771
60_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-38.72871101205583,-83.3603494761841,0.1866835355758667,0.1366962194442749,0.4370039105415344,0.09871600568294525,0.6837464570999146,0.9061629176139832,0.950325608253479
30_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,19.721580116381432,0.4822241811950647,0.110259510576725,0.02972368150949478,0.06879861652851105,0.01714475080370903,0.918759822845459,0.9992116689682007,0.9998086094856262
145_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-80.73382477500192,-39.84363643740994,0.12258552759885788,0.07850294560194016,0.24993687868118286,0.028846848756074905,0.8289892077445984,0.973059356212616,0.9982556700706482
18_area_31_color_0_Left_Down_0.0,73.48785947399767,-46.878859679944966,0.1440216600894928,0.0645671933889389,0.1582954227924347,0.04158651456236839,0.7636237740516663,0.9621253609657288,0.9962578415870667
128_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-63.91892302357984,-1.898503150038664,0.2042868584394455,0.20301708579063416,0.8835480213165283,0.08041210472583771,0.677578866481781,0.9266122579574585,0.96344393491745
69_area_31_color_0_Left_Down_0.0,87.41708173990813,-46.43005112792993,0.2164222151041031,0.19403985142707825,0.6437643766403198,0.131292924284935,0.5854767560958862,0.761394202709198,0.918118953704834
57_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,30.98439853305814,47.09153075916916,0.18985095620155334,0.1831030547618866,0.779205858707428,0.08983553200960159,0.6533228158950806,0.9005229473114014,0.9608864188194275
110_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-47.22524208136806,41.07894275013473,0.2133817821741104,0.15365521609783173,0.31234708428382874,0.070935919880867,0.6482293605804443,0.8929778337478638,0.9857847690582275
132_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-23.799036110534416,23.815049506844304,0.23629337549209595,0.18854190409183502,0.39771929383277893,0.08519411832094193,0.6052049994468689,0.899372935295105,0.9743435382843018
39_area_31_color_0_Left_Down_0.0,24.035347936961045,6.439443133456521,0.23560568690299988,0.11681704968214035,0.2028118073940277,0.07075320184230804,0.6367473006248474,0.8870304822921753,0.9892321228981018
52_area_31_color_0_Left_Down_0.0,-73.7478413902065,60.35444920606284,0.1673884093761444,0.099114790558815,0.2954007089138031,0.05600661784410477,0.7330575585365295,0.9510776996612549,0.9814863204956055
76_area_31_color_0_Left_Down_0.0,-32.25958830508755,-56.426668128026236,0.18577417731285095,0.08982411026954651,0.20698173344135284,0.0515807643532753,0.6895753145217896,0.9535312652587891,0.9951040744781494
71_area_31_color_0_Left_Down_0.0,-82.6604745201425,16.36072977388352,0.20137222111225128,0.14229372143745422,0.48517748713493347,0.06813803315162659,0.6420465111732483,0.9459657073020935,0.9789649844169617
10_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,31.961585131610832,-87.01419079298589,0.16590440273284912,0.159458190202713,0.7185651063919067,0.07953877747058868,0.7485188245773315,0.9283902049064636,0.9688512682914734
42_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,2.1767504938705713,-49.230760464371166,0.13033321499824524,0.05944477766752243,0.15857021510601044,0.03226357325911522,0.8076981902122498,0.9701299071311951,0.9986156821250916
45_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,26.131102273700975,-58.61404277910154,0.2225772589445114,0.14061450958251953,0.3142038583755493,0.07696936279535294,0.6087125539779663,0.918287992477417,0.9736484289169312
132_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,34.36879285844387,-20.38763766590327,0.26705577969551086,0.24622096121311188,0.40703055262565613,0.10391923785209656,0.6170886754989624,0.8901309370994568,0.9558281898498535
43_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,78.61139797261222,-65.2462300537212,0.23692482709884644,0.14225849509239197,0.3479653298854828,0.07163380086421967,0.5866279602050781,0.9090783596038818,0.9922093152999878
44_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-28.60805681095347,-69.57476617669397,0.16234514117240906,0.1394597589969635,0.3844851851463318,0.05792607367038727,0.7680577635765076,0.9256090521812439,0.9717227220535278
70_area_31_color_0_Left_Down_0.0,76.44485129014129,67.9210836085766,0.2556033730506897,0.15463276207447052,0.3703790009021759,0.10361970216035843,0.5126816630363464,0.8372764587402344,0.9683383703231812
52_area_31_color_0_Left_Down_0.0,-43.57050701127199,28.79712828615223,0.21166013181209564,0.1695825755596161,0.40115758776664734,0.07647466659545898,0.6599419116973877,0.9041263461112976,0.963546872138977
117_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,57.09999603621884,9.936146087903225,0.16117580235004425,0.08210711181163788,0.17997506260871887,0.04773888364434242,0.7453868985176086,0.93968665599823,0.9963829517364502
119_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,5.337104104081163,-46.4665876379187,0.15433350205421448,0.10170108079910278,0.2993082106113434,0.044429510831832886,0.7732199430465698,0.9422537684440613,0.9899320006370544
134_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-73.24150179493815,71.49883643159882,0.10581568628549576,0.06857958436012268,0.2583034336566925,0.036412693560123444,0.8872119784355164,0.957470715045929,0.9842381477355957
114_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,72.07525028939949,23.95826230918823,0.16706641018390656,0.15153451263904572,0.5472450852394104,0.03725171089172363,0.758750855922699,0.9783430695533752,0.995457112789154
38_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-28.97463761123388,-27.14227656972104,0.18785256147384644,0.10532975196838379,0.28775787353515625,0.07110315561294556,0.6423383355140686,0.9337413311004639,0.9807267189025879
67_area_31_color_0_Left_Down_0.0,40.6720221966431,71.47984679146387,0.17163091897964478,0.1651521623134613,0.7258826494216919,0.07774557173252106,0.7106652855873108,0.9133853316307068,0.9546345472335815
7_area_31_color_0_Left_Down_0.0,69.67555636772113,50.37759825437229,0.20907112956047058,0.15920478105545044,0.43586382269859314,0.07515579462051392,0.6421059370040894,0.8897424936294556,0.9779515266418457
15_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,25.565696307771802,-74.85480630089121,0.12687890231609344,0.06407226622104645,0.17245663702487946,0.031216880306601524,0.8200399875640869,0.9716877341270447,0.9981216192245483
13_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-60.90683146296952,71.73975393487427,0.18451058864593506,0.09771787375211716,0.2421954870223999,0.05756143853068352,0.6956306099891663,0.9458900094032288,0.9866918921470642
25_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,19.157230738726184,-88.34453070900666,0.20888665318489075,0.16596673429012299,0.6491333842277527,0.0908232256770134,0.6252720355987549,0.904342532157898,0.9640776515007019
38_area_31_color_0_Left_Down_0.0,-71.73512228411423,29.430318439450048,0.2236509472131729,0.15566386282444,0.44183480739593506,0.10217633843421936,0.5490421652793884,0.8253733515739441,0.963570237159729
51_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-89.08891490768063,-61.054550744850246,0.19663415849208832,0.19656141102313995,0.6183868050575256,0.061835307627916336,0.7215930223464966,0.9075686931610107,0.9800866842269897
27_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,8.772082085985502,34.54113558468478,0.10867716372013092,0.08689003437757492,0.3510732352733612,0.05880414694547653,0.9085052013397217,0.96663898229599,0.974704384803772
169_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,27.3530267104681,-49.63152429709924,0.18964941799640656,0.10893415659666061,0.20224545896053314,0.059637781232595444,0.6863927245140076,0.9325281381607056,0.9802154898643494
52_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,38.19225984255647,-47.295164250575986,0.1799308806657791,0.13926702737808228,0.26805394887924194,0.058942753821611404,0.7789840698242188,0.9330825805664062,0.9766998291015625
40_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-31.428054331331808,44.36845292124434,0.13272756338119507,0.06348692625761032,0.20480740070343018,0.0323457345366478,0.8058179020881653,0.9809165596961975,0.9955766201019287
134_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,26.93392182849864,62.86021388895202,0.13406695425510406,0.06261301785707474,0.11813735216856003,0.02938191220164299,0.8392030000686646,0.9714239239692688,0.9981298446655273
39_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,28.37032061406181,12.29554860038489,0.1426171064376831,0.10208102315664291,0.2626459300518036,0.040096212178468704,0.8327892422676086,0.960570752620697,0.9876210689544678
22_area_31_color_0_Left_Down_0.0,-73.13854179094335,-23.811155449301964,0.20509041845798492,0.13398762047290802,0.4440338611602783,0.0885918140411377,0.5916369557380676,0.8925530314445496,0.9722893238067627
50_area_31_color_0_Left_Down_0.0,-42.26357381728942,-46.08186419176496,0.20328432321548462,0.17598475515842438,0.5372450947761536,0.08706692606210709,0.6299090385437012,0.8465515971183777,0.9693381786346436
5_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,85.14189985544022,-19.24240955998313,0.214852973818779,0.09676957130432129,0.21210704743862152,0.06352262198925018,0.6306596398353577,0.9273921251296997,0.9907611608505249
6_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,70.5683799318804,23.60495267950732,0.21556830406188965,0.1178419217467308,0.28148216009140015,0.0672089010477066,0.5884023904800415,0.9531822800636292,0.9886764287948608
83_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,53.06603463749673,0.47467675893457795,0.18366004526615143,0.07873740792274475,0.14052341878414154,0.05272512882947922,0.6818634867668152,0.9434888958930969,0.9960636496543884
62_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,13.842699232744636,-1.346815112604503,0.11221832036972046,0.035103194415569305,0.08101891726255417,0.020429829135537148,0.8885602951049805,0.9927290081977844,0.9979466795921326
30_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-54.85626219635199,40.041380747070946,0.16660176217556,0.096671462059021,0.21768181025981903,0.04234062135219574,0.7477073073387146,0.9628671407699585,0.9982147216796875
7_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-39.46097476064595,-85.62312604233831,0.18830886483192444,0.10281383991241455,0.2831169366836548,0.07164353132247925,0.6423100829124451,0.9104505181312561,0.9762463569641113
33_area_31_color_0_Left_Down_0.0,26.1850132632902,-58.120077706731195,0.23192034661769867,0.1525600552558899,0.3632308840751648,0.10987276583909988,0.5380146503448486,0.8211126923561096,0.9456626772880554
73_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,79.28254518352458,81.70714386046572,0.1816326528787613,0.1287820190191269,0.4107365906238556,0.08031625300645828,0.6751495599746704,0.9240888357162476,0.9649593830108643
